Year,EEZID,countrycode,GDP_SSP1,GDP_SSP3,GDP_SSP5,Population_SSP1,Population_SSP3,Population_SSP5,SeafoodConsumption_SSP1,SeafoodConsumption_SSP3,SeafoodConsumption_SSP5
2008,969,BRA,8831.023117,8831.023117,8831.023117,190505613.8,190505613.8,190505613.8,8.060556057,8.060556057,8.060556057
2008,970,BRA,8831.023117,8831.023117,8831.023117,190505613.8,190505613.8,190505613.8,8.060556057,8.060556057,8.060556057
2009,76,BRA,8597.915352,8597.915352,8597.915352,192490683,192490683,192490683,8.002580768,8.002580768,8.002580768
2009,77,BRA,8597.915352,8597.915352,8597.915352,192490683,192490683,192490683,8.002580768,8.002580768,8.002580768
2009,969,BRA,8597.915352,8597.915352,8597.915352,192490683,192490683,192490683,8.002580768,8.002580768,8.002580768
2009,970,BRA,8597.915352,8597.915352,8597.915352,192490683,192490683,192490683,8.002580768,8.002580768,8.002580768
2010,76,BRA,10093,10093,10093,14078870.13,14078870.13,14078870.13,8.356378251,8.356378251,8.356378251
2010,77,BRA,10093,10093,10093,14078870.13,14078870.13,14078870.13,8.356378251,8.356378251,8.356378251
2010,969,BRA,10093,10093,10093,14078870.13,14078870.13,14078870.13,8.356378251,8.356378251,8.356378251
2010,970,BRA,10093,10093,10093,14078870.13,14078870.13,14078870.13,8.356378251,8.356378251,8.356378251
2011,76,BRA,10351.8,10351.8,10351.8,13908178.09,13930393.15,13907014.39,8.413663103,8.413663103,8.413663103
2011,77,BRA,10351.8,10351.8,10351.8,13908178.09,13930393.15,13907014.39,8.413663103,8.413663103,8.413663103
2011,969,BRA,10351.8,10351.8,10351.8,13908178.09,13930393.15,13907014.39,8.413663103,8.413663103,8.413663103
2011,970,BRA,10351.8,10351.8,10351.8,13908178.09,13930393.15,13907014.39,8.413663103,8.413663103,8.413663103
2012,76,BRA,10610.6,10610.6,10610.6,13737486.06,13781916.17,13735158.64,8.469911594,8.469911594,8.469911594
2012,77,BRA,10610.6,10610.6,10610.6,13737486.06,13781916.17,13735158.64,8.469911594,8.469911594,8.469911594
2012,969,BRA,10610.6,10610.6,10610.6,13737486.06,13781916.17,13735158.64,8.469911594,8.469911594,8.469911594
2012,970,BRA,10610.6,10610.6,10610.6,13737486.06,13781916.17,13735158.64,8.469911594,8.469911594,8.469911594
2013,76,BRA,10869.4,10869.4,10869.4,13566794.03,13633439.19,13563302.9,8.525167081,8.525167081,8.525167081
2013,77,BRA,10869.4,10869.4,10869.4,13566794.03,13633439.19,13563302.9,8.525167081,8.525167081,8.525167081
2013,969,BRA,10869.4,10869.4,10869.4,13566794.03,13633439.19,13563302.9,8.525167081,8.525167081,8.525167081
2013,970,BRA,10869.4,10869.4,10869.4,13566794.03,13633439.19,13563302.9,8.525167081,8.525167081,8.525167081
2014,76,BRA,11128.2,11128.2,11128.2,13396101.99,13484962.21,13391447.16,8.579470124,8.579470124,8.579470124
2014,77,BRA,11128.2,11128.2,11128.2,13396101.99,13484962.21,13391447.16,8.579470124,8.579470124,8.579470124
2014,969,BRA,11128.2,11128.2,11128.2,13396101.99,13484962.21,13391447.16,8.579470124,8.579470124,8.579470124
2014,970,BRA,11128.2,11128.2,11128.2,13396101.99,13484962.21,13391447.16,8.579470124,8.579470124,8.579470124
2015,76,BRA,11387,11387,11387,13225409.96,13336485.23,13219591.42,8.63285873,8.63285873,8.63285873
2015,77,BRA,11387,11387,11387,13225409.96,13336485.23,13219591.42,8.63285873,8.63285873,8.63285873
2015,969,BRA,11387,11387,11387,13225409.96,13336485.23,13219591.42,8.63285873,8.63285873,8.63285873
2015,970,BRA,11387,11387,11387,13225409.96,13336485.23,13219591.42,8.63285873,8.63285873,8.63285873
2016,76,BRA,11795.4,11766.8,11802.4,13072486.43,13221083.78,13064612.59,8.715334427,8.709627203,8.716729761
2016,77,BRA,11795.4,11766.8,11802.4,13072486.43,13221083.78,13064612.59,8.715334427,8.709627203,8.716729761
2016,969,BRA,11795.4,11766.8,11802.4,13072486.43,13221083.78,13064612.59,8.715334427,8.709627203,8.716729761
2016,970,BRA,11795.4,11766.8,11802.4,13072486.43,13221083.78,13064612.59,8.715334427,8.709627203,8.716729761
2017,76,BRA,12203.8,12146.6,12217.8,12919562.91,13105682.33,12909633.77,8.795750646,8.784607159,8.798472262
2017,77,BRA,12203.8,12146.6,12217.8,12919562.91,13105682.33,12909633.77,8.795750646,8.784607159,8.798472262
2017,969,BRA,12203.8,12146.6,12217.8,12919562.91,13105682.33,12909633.77,8.795750646,8.784607159,8.798472262
2017,970,BRA,12203.8,12146.6,12217.8,12919562.91,13105682.33,12909633.77,8.795750646,8.784607159,8.798472262
2018,76,BRA,12612.2,12526.4,12633.2,12766639.38,12990280.88,12754654.94,8.874225229,8.85789429,8.878209949
2018,77,BRA,12612.2,12526.4,12633.2,12766639.38,12990280.88,12754654.94,8.874225229,8.85789429,8.878209949
2018,969,BRA,12612.2,12526.4,12633.2,12766639.38,12990280.88,12754654.94,8.874225229,8.85789429,8.878209949
2018,970,BRA,12612.2,12526.4,12633.2,12766639.38,12990280.88,12754654.94,8.874225229,8.85789429,8.878209949
2019,76,BRA,13020.6,12906.2,13048.6,12613715.86,12874879.44,12599676.12,8.950865717,8.929576449,8.956055559
2019,77,BRA,13020.6,12906.2,13048.6,12613715.86,12874879.44,12599676.12,8.950865717,8.929576449,8.956055559
2019,969,BRA,13020.6,12906.2,13048.6,12613715.86,12874879.44,12599676.12,8.950865717,8.929576449,8.956055559
2019,970,BRA,13020.6,12906.2,13048.6,12613715.86,12874879.44,12599676.12,8.950865717,8.929576449,8.956055559
2020,76,BRA,13429,13286,13464,12460792.33,12759477.99,12444697.29,9.025770545,8.999734507,9.032112141
2020,77,BRA,13429,13286,13464,12460792.33,12759477.99,12444697.29,9.025770545,8.999734507,9.032112141
2020,969,BRA,13429,13286,13464,12460792.33,12759477.99,12444697.29,9.025770545,8.999734507,9.032112141
2020,970,BRA,13429,13286,13464,12460792.33,12759477.99,12444697.29,9.025770545,8.999734507,9.032112141
2021,76,BRA,13893.6,13577,13997.8,12321004.26,12663496.39,12302127.15,9.108987247,9.052504623,9.127371253
2021,77,BRA,13893.6,13577,13997.8,12321004.26,12663496.39,12302127.15,9.108987247,9.052504623,9.127371253
2021,969,BRA,13893.6,13577,13997.8,12321004.26,12663496.39,12302127.15,9.108987247,9.052504623,9.127371253
2021,970,BRA,13893.6,13577,13997.8,12321004.26,12663496.39,12302127.15,9.108987247,9.052504623,9.127371253
2022,76,BRA,14358.2,13868,14531.6,12181216.2,12567514.79,12159557,9.190196188,9.104455242,9.220013664
2022,77,BRA,14358.2,13868,14531.6,12181216.2,12567514.79,12159557,9.190196188,9.104455242,9.220013664
2022,969,BRA,14358.2,13868,14531.6,12181216.2,12567514.79,12159557,9.190196188,9.104455242,9.220013664
2022,970,BRA,14358.2,13868,14531.6,12181216.2,12567514.79,12159557,9.190196188,9.104455242,9.220013664
2023,76,BRA,14822.8,14159,15065.4,12041428.13,12471533.19,12016986.86,9.26950849,9.155615893,9.310203542
2023,77,BRA,14822.8,14159,15065.4,12041428.13,12471533.19,12016986.86,9.26950849,9.155615893,9.310203542
2023,969,BRA,14822.8,14159,15065.4,12041428.13,12471533.19,12016986.86,9.26950849,9.155615893,9.310203542
2023,970,BRA,14822.8,14159,15065.4,12041428.13,12471533.19,12016986.86,9.26950849,9.155615893,9.310203542
2024,76,BRA,15287.4,14450,15599.2,11901640.06,12375551.58,11874416.71,9.347025875,9.20601446,9.398089371
2024,77,BRA,15287.4,14450,15599.2,11901640.06,12375551.58,11874416.71,9.347025875,9.20601446,9.398089371
2024,969,BRA,15287.4,14450,15599.2,11901640.06,12375551.58,11874416.71,9.347025875,9.20601446,9.398089371
2024,970,BRA,15287.4,14450,15599.2,11901640.06,12375551.58,11874416.71,9.347025875,9.20601446,9.398089371
2025,76,BRA,15752,14741,16133,11761851.99,12279569.98,11731846.57,9.422841709,9.255677305,9.483805926
2025,77,BRA,15752,14741,16133,11761851.99,12279569.98,11731846.57,9.422841709,9.255677305,9.483805926
2025,969,BRA,15752,14741,16133,11761851.99,12279569.98,11731846.57,9.422841709,9.255677305,9.483805926
2025,970,BRA,15752,14741,16133,11761851.99,12279569.98,11731846.57,9.422841709,9.255677305,9.483805926
2026,76,BRA,16304.4,14931,16849.2,11629404.93,12193864.34,11596966.85,9.510889352,9.287718175,9.595617301
2026,77,BRA,16304.4,14931,16849.2,11629404.93,12193864.34,11596966.85,9.510889352,9.287718175,9.595617301
2026,969,BRA,16304.4,14931,16849.2,11629404.93,12193864.34,11596966.85,9.510889352,9.287718175,9.595617301
2026,970,BRA,16304.4,14931,16849.2,11629404.93,12193864.34,11596966.85,9.510889352,9.287718175,9.595617301
2027,76,BRA,16856.8,15121,17565.4,11496957.86,12108158.7,11462087.13,9.59678502,9.319462706,9.704010345
2027,77,BRA,16856.8,15121,17565.4,11496957.86,12108158.7,11462087.13,9.59678502,9.319462706,9.704010345
2027,969,BRA,16856.8,15121,17565.4,11496957.86,12108158.7,11462087.13,9.59678502,9.319462706,9.704010345
2027,970,BRA,16856.8,15121,17565.4,11496957.86,12108158.7,11462087.13,9.59678502,9.319462706,9.704010345
2028,76,BRA,17409.2,15311,18281.6,11364510.79,12022453.06,11327207.41,9.68064932,9.350917311,9.809222779
2028,77,BRA,17409.2,15311,18281.6,11364510.79,12022453.06,11327207.41,9.68064932,9.350917311,9.809222779
2028,969,BRA,17409.2,15311,18281.6,11364510.79,12022453.06,11327207.41,9.68064932,9.350917311,9.809222779
2028,970,BRA,17409.2,15311,18281.6,11364510.79,12022453.06,11327207.41,9.68064932,9.350917311,9.809222779
2029,76,BRA,17961.6,15501,18997.8,11232063.72,11936747.41,11192327.7,9.762592527,9.382088188,9.911467244
2029,77,BRA,17961.6,15501,18997.8,11232063.72,11936747.41,11192327.7,9.762592527,9.382088188,9.911467244
2029,969,BRA,17961.6,15501,18997.8,11232063.72,11936747.41,11192327.7,9.762592527,9.382088188,9.911467244
2029,970,BRA,17961.6,15501,18997.8,11232063.72,11936747.41,11192327.7,9.762592527,9.382088188,9.911467244
2030,76,BRA,18514,15691,19714,11099616.65,11851041.77,11057447.98,9.842715755,9.412981328,10.01093478
2030,77,BRA,18514,15691,19714,11099616.65,11851041.77,11057447.98,9.842715755,9.412981328,10.01093478
2030,969,BRA,18514,15691,19714,11099616.65,11851041.77,11057447.98,9.842715755,9.412981328,10.01093478
2030,970,BRA,18514,15691,19714,11099616.65,11851041.77,11057447.98,9.842715755,9.412981328,10.01093478
2031,76,BRA,19174.4,15801,20633.4,10975452.57,11768715.25,10931218.08,9.936244863,9.43074217,10.1348273
2031,77,BRA,19174.4,15801,20633.4,10975452.57,11768715.25,10931218.08,9.936244863,9.43074217,10.1348273
2031,969,BRA,19174.4,15801,20633.4,10975452.57,11768715.25,10931218.08,9.936244863,9.43074217,10.1348273
2031,970,BRA,19174.4,15801,20633.4,10975452.57,11768715.25,10931218.08,9.936244863,9.43074217,10.1348273
2032,76,BRA,19834.8,15911,21552.8,10851288.49,11686388.72,10804988.17,10.0274506,9.44841296,10.25475207
2032,77,BRA,19834.8,15911,21552.8,10851288.49,11686388.72,10804988.17,10.0274506,9.44841296,10.25475207
2032,969,BRA,19834.8,15911,21552.8,10851288.49,11686388.72,10804988.17,10.0274506,9.44841296,10.25475207
2032,970,BRA,19834.8,15911,21552.8,10851288.49,11686388.72,10804988.17,10.0274506,9.44841296,10.25475207
2033,76,BRA,20495.2,16021,22472.2,10727124.4,11604062.2,10678758.27,10.11646525,9.465994773,10.37099757
2033,77,BRA,20495.2,16021,22472.2,10727124.4,11604062.2,10678758.27,10.11646525,9.465994773,10.37099757
2033,969,BRA,20495.2,16021,22472.2,10727124.4,11604062.2,10678758.27,10.11646525,9.465994773,10.37099757
2033,970,BRA,20495.2,16021,22472.2,10727124.4,11604062.2,10678758.27,10.11646525,9.465994773,10.37099757
2034,76,BRA,21155.6,16131,23391.6,10602960.32,11521735.67,10552528.37,10.20340958,9.483488663,10.48382055
2034,77,BRA,21155.6,16131,23391.6,10602960.32,11521735.67,10552528.37,10.20340958,9.483488663,10.48382055
2034,969,BRA,21155.6,16131,23391.6,10602960.32,11521735.67,10552528.37,10.20340958,9.483488663,10.48382055
2034,970,BRA,21155.6,16131,23391.6,10602960.32,11521735.67,10552528.37,10.20340958,9.483488663,10.48382055
2035,76,BRA,21816,16241,24311,10478796.24,11439409.15,10426298.46,10.28839417,9.500895664,10.59345056
2035,77,BRA,21816,16241,24311,10478796.24,11439409.15,10426298.46,10.28839417,9.500895664,10.59345056
2035,969,BRA,21816,16241,24311,10478796.24,11439409.15,10426298.46,10.28839417,9.500895664,10.59345056
2035,970,BRA,21816,16241,24311,10478796.24,11439409.15,10426298.46,10.28839417,9.500895664,10.59345056
2036,76,BRA,22558,16324.2,25366.6,10360881.06,11362395.73,10306651.36,10.38166748,9.514004594,10.71564945
2036,77,BRA,22558,16324.2,25366.6,10360881.06,11362395.73,10306651.36,10.38166748,9.514004594,10.71564945
2036,969,BRA,22558,16324.2,25366.6,10360881.06,11362395.73,10306651.36,10.38166748,9.514004594,10.71564945
2036,970,BRA,22558,16324.2,25366.6,10360881.06,11362395.73,10306651.36,10.38166748,9.514004594,10.71564945
2037,76,BRA,23300,16407.4,26422.2,10242965.89,11285382.31,10187004.25,10.47272677,9.527064831,10.83418977
2037,77,BRA,23300,16407.4,26422.2,10242965.89,11285382.31,10187004.25,10.47272677,9.527064831,10.83418977
2037,969,BRA,23300,16407.4,26422.2,10242965.89,11285382.31,10187004.25,10.47272677,9.527064831,10.83418977
2037,970,BRA,23300,16407.4,26422.2,10242965.89,11285382.31,10187004.25,10.47272677,9.527064831,10.83418977
2038,76,BRA,24042,16490.6,27477.8,10125050.71,11208368.89,10067357.14,10.56169266,9.5400768,10.94932088
2038,77,BRA,24042,16490.6,27477.8,10125050.71,11208368.89,10067357.14,10.56169266,9.5400768,10.94932088
2038,969,BRA,24042,16490.6,27477.8,10125050.71,11208368.89,10067357.14,10.56169266,9.5400768,10.94932088
2038,970,BRA,24042,16490.6,27477.8,10125050.71,11208368.89,10067357.14,10.56169266,9.5400768,10.94932088
2039,76,BRA,24784,16573.8,28533.4,10007135.54,11131355.47,9947710.038,10.64867573,9.553040923,11.06126636
2039,77,BRA,24784,16573.8,28533.4,10007135.54,11131355.47,9947710.038,10.64867573,9.553040923,11.06126636
2039,969,BRA,24784,16573.8,28533.4,10007135.54,11131355.47,9947710.038,10.64867573,9.553040923,11.06126636
2039,970,BRA,24784,16573.8,28533.4,10007135.54,11131355.47,9947710.038,10.64867573,9.553040923,11.06126636
2040,76,BRA,25526,16657,29589,9889220.364,11054342.04,9828062.931,10.73377759,9.565957613,11.17022747
2040,77,BRA,25526,16657,29589,9889220.364,11054342.04,9828062.931,10.73377759,9.565957613,11.17022747
2040,969,BRA,25526,16657,29589,9889220.364,11054342.04,9828062.931,10.73377759,9.565957613,11.17022747
2040,970,BRA,25526,16657,29589,9889220.364,11054342.04,9828062.931,10.73377759,9.565957613,11.17022747
2041,76,BRA,26317.2,16711.8,30750.4,9776132.597,10982568.19,9713542.129,10.82255519,9.574439531,11.28687811
2041,77,BRA,26317.2,16711.8,30750.4,9776132.597,10982568.19,9713542.129,10.82255519,9.574439531,11.28687811
2041,969,BRA,26317.2,16711.8,30750.4,9776132.597,10982568.19,9713542.129,10.82255519,9.574439531,11.28687811
2041,970,BRA,26317.2,16711.8,30750.4,9776132.597,10982568.19,9713542.129,10.82255519,9.574439531,11.28687811
2042,76,BRA,27108.4,16766.6,31911.8,9663044.83,10910794.33,9599021.327,10.90940482,9.582901164,11.40035477
2042,77,BRA,27108.4,16766.6,31911.8,9663044.83,10910794.33,9599021.327,10.90940482,9.582901164,11.40035477
2042,969,BRA,27108.4,16766.6,31911.8,9663044.83,10910794.33,9599021.327,10.90940482,9.582901164,11.40035477
2042,970,BRA,27108.4,16766.6,31911.8,9663044.83,10910794.33,9599021.327,10.90940482,9.582901164,11.40035477
2043,76,BRA,27899.6,16821.4,33073.2,9549957.063,10839020.48,9484500.525,10.99442283,9.591342628,11.51085479
2043,77,BRA,27899.6,16821.4,33073.2,9549957.063,10839020.48,9484500.525,10.99442283,9.591342628,11.51085479
2043,969,BRA,27899.6,16821.4,33073.2,9549957.063,10839020.48,9484500.525,10.99442283,9.591342628,11.51085479
2043,970,BRA,27899.6,16821.4,33073.2,9549957.063,10839020.48,9484500.525,10.99442283,9.591342628,11.51085479
2044,76,BRA,28690.8,16876.2,34234.6,9436869.296,10767246.62,9369979.723,11.0776982,9.599764036,11.61855678
2044,77,BRA,28690.8,16876.2,34234.6,9436869.296,10767246.62,9369979.723,11.0776982,9.599764036,11.61855678
2044,969,BRA,28690.8,16876.2,34234.6,9436869.296,10767246.62,9369979.723,11.0776982,9.599764036,11.61855678
